"","key","f_alta","genero","edad","sucursal","div","num_ventas","sueldo_prom","antigüedad","num_trabajos_previos","edo_civil","experiencia","escolaridad","salario_diario_ant","num_dias","rotacion","dependientes","incremento","antiguedad","grupo_edad","grupo_sueldo"
"1149",15115,"13-Apr-15",0,42,"SAN MARCOS",1,21,15608.808,24,5,NA,NA,NA,9819.2002,266,1,NA,1.589621,24,2,3
"1150",15116,"13-Apr-15",1,28,"PRAGA",2,15,14028.142,7,2,NA,NA,NA,11004.8,424,1,NA,1.274729,7,2,3
"1151",15117,"13-Apr-15",1,29,"ATLIXCO",2,1,3791.4741,6,2,NA,NA,NA,4560,39,0,NA,0.8314636,6,2,2
"1152",15118,"20-Apr-15",0,24,"MONTERREY SAN PEDRO",1,11,5848.8098,7,1,NA,NA,NA,23225.6,161,0,NA,0.251826,7,1,2
"1153",15119,"20-Apr-15",0,27,"MONTERREY CHIPINQUE",1,6,1245.5914,11,5,NA,NA,NA,23712,175,0,NA,0.05253,11,1,1
"1154",15120,"20-Apr-15",0,55,"MAZATLAN",1,4,1000.224,18,3,NA,NA,NA,10488,67,0,NA,0.0953684,18,3,1
"1155",15121,"20-Apr-15",0,30,"REYNOSA FRONTERA",1,11,2552.1341,3,1,NA,NA,NA,7083.2002,87,0,NA,0.3603081,3,2,2
"1156",15122,"20-Apr-15",0,26,"CHIHUAHUA",1,2,1317.4825,2,1,NA,NA,NA,3708.8,70,0,NA,0.3552315,2,1,1
"1157",15123,"20-Apr-15",0,29,"CHIHUAHUA",1,1,125.028,NA,NA,NA,NA,NA,NA,42,0,NA,NA,NA,2,1
"1158",15124,"20-Apr-15",1,50,"CONDESA",2,3,2253.0046,2,0,NA,NA,NA,7873.6001,80,0,NA,0.2861467,2,3,2
"1159",15125,"20-Apr-15",1,28,"CHIHUAHUA",1,2,413.53011,2,1,NA,NA,NA,10518.4,60,0,NA,0.0393149,2,2,1
"1160",15126,"20-Apr-15",1,38,"SANTA TERESA",2,9,7444.4797,16,3,NA,NA,NA,3587.2,198,1,NA,2.07529,16,2,2
"1161",15127,"20-Apr-15",0,51,"ALTAVISTA",2,2,1514.4017,NA,NA,NA,NA,NA,NA,22,0,NA,NA,NA,3,1
"1162",15128,"20-Apr-15",1,49,"MONTERREY MITRAS",1,30,23291.154,34,6,NA,NA,NA,5684.7998,731,1,NA,4.097093,34,3,3
"1163",15129,"20-Apr-15",1,36,"CHAPULTEPEC",2,1,651.70845,19,4,NA,NA,NA,8937.5996,58,0,NA,0.0729176,19,2,1
"1164",15130,"20-Apr-15",0,43,"REYNOSA FRONTERA",1,24,17983.715,26,5,NA,NA,NA,1033.6,165,0,NA,17.39911,26,2,3
"1165",15131,"20-Apr-15",1,39,"SAN ANGEL",2,17,3991.2063,19,8,NA,NA,NA,13467.2,154,0,NA,0.296365,19,2,2
"1166",15132,"20-Apr-15",1,28,"PATRIOTISMO",2,3,4263.4548,4,1,NA,NA,NA,10001.6,44,0,NA,0.4262773,4,2,2
"1167",15133,"20-Apr-15",0,27,"ESCANDON",2,3,5737.2224,9,2,NA,NA,NA,2036.8,49,0,NA,2.816782,9,1,2
"1168",15134,"20-Apr-15",1,30,"PRAGA",2,11,4029.3399,13,2,NA,NA,NA,1854.4,77,0,NA,2.172854,13,2,2
"1169",15135,"20-Apr-15",0,28,"CHIHUAHUA",1,5,828.3105,NA,NA,NA,NA,NA,NA,53,0,NA,NA,NA,2,1
"1170",15136,"20-Apr-15",0,27,"TIJUANA RIO",1,5,3741.4629,4,1,NA,NA,NA,21644.801,77,0,NA,0.1728573,4,1,2
"1171",15137,"20-Apr-15",0,47,"NOGALES",1,1,234.4275,29,6,NA,NA,NA,2067.2,49,0,NA,0.1134034,29,2,1
"1172",15138,"20-Apr-15",0,48,"GUADALAJARA TLAQUEPAQUE",1,2,1093.995,NA,NA,NA,NA,NA,NA,46,0,NA,NA,NA,3,1
"1173",15139,"20-Apr-15",0,25,"EL SALTO",1,3,696.40596,7,2,NA,NA,NA,7508.7998,64,0,NA,0.0927453,7,1,1
"1174",15140,"20-Apr-15",0,49,"MONTERREY LAS TORRES",1,2,693.59283,32,6,NA,NA,NA,121.6,39,0,NA,5.703888,32,3,1
"1175",15141,"20-Apr-15",1,28,"CHIHUAHUA VILLA",1,8,15169.022,8,1,NA,NA,NA,2462.3999,162,0,NA,6.160259,8,2,3
"1176",15142,"20-Apr-15",1,28,"SEVILLA",2,1,804.86775,8,4,NA,NA,NA,212.8,56,0,NA,3.782273,8,2,1
"1177",15143,"20-Apr-15",0,36,"ESCANDON",2,1,390.7125,NA,NA,NA,NA,NA,NA,32,0,NA,NA,NA,2,1
"1178",15144,"20-Apr-15",0,29,"CHIHUAHUA",1,1,272.24847,11,5,NA,NA,NA,7934.3999,70,0,NA,0.0343124,11,2,1
"1179",15145,"20-Apr-15",0,44,"PACHUCA",2,18,20654.313,27,6,NA,NA,NA,2249.6001,358,1,NA,9.181327,27,2,3
"1180",15146,"20-Apr-15",0,30,"ALTAVISTA",2,16,12102.71,11,3,NA,NA,NA,516.79999,120,0,NA,23.41856,11,2,3
"1181",15147,"20-Apr-15",1,31,"PRAGA",2,8,2653.7193,9,3,NA,NA,NA,243.2,102,0,NA,10.91167,9,2,2
"1182",15148,"20-Apr-15",0,40,"CHIHUAHUA",1,16,4300.9632,26,6,NA,NA,NA,11734.4,129,0,NA,0.366526,26,2,2
"1183",15149,"20-Apr-15",1,31,"PRAGA",2,5,4840.1465,4,1,NA,NA,NA,33409.602,121,0,NA,0.1448729,4,2,2
"1184",15150,"20-Apr-15",0,35,"PERINORTE",2,30,20308.298,20,4,NA,NA,NA,9819.2002,274,1,NA,2.068223,20,2,3
"1185",15151,"20-Apr-15",0,24,"MONTERREY MITRAS",1,1,687.654,7,1,NA,NA,NA,2280,60,0,NA,0.3016026,7,1,1
"1186",15152,"20-Apr-15",0,28,"CHIHUAHUA",1,1,62.514,3,1,NA,NA,NA,18483.199,39,0,NA,0.0033822,3,2,1
"1187",15153,"20-Apr-15",0,29,"MAZATLAN",1,8,5366.8269,12,2,NA,NA,NA,15595.2,122,0,NA,0.3441333,12,2,2
"1188",15154,"20-Apr-15",0,39,"CHIHUAHUA PARRAL",1,2,359.4555,15,2,NA,NA,NA,15108.8,39,0,NA,0.0237911,15,2,1
"1189",15155,"20-Apr-15",0,28,"NOGALES",1,23,9792.8181,19,4,NA,NA,NA,3131.2,582,1,NA,3.127497,19,2,2
"1190",15156,"20-Apr-15",0,22,"TIJUANA RIO",1,6,1866.0429,3,2,NA,NA,NA,1124.8,57,0,NA,1.659,3,1,1
"1191",15157,"20-Apr-15",1,27,"CHIHUAHUA VILLA",1,6,2699.6671,11,2,NA,NA,NA,395.20001,64,0,NA,6.831141,11,1,2
"1192",15158,"20-Apr-15",0,56,"CORREGIDORA",1,16,4683.2363,39,18,NA,NA,NA,11156.8,119,0,NA,0.4197652,39,3,2
"1193",15159,"20-Apr-15",0,49,"TORREON COMARCA",1,17,10660.2,28,5,NA,NA,NA,4742.3999,175,0,NA,2.247849,28,3,3
"1194",15160,"20-Apr-15",1,31,"MARINA NACIONAL",2,1,156.285,4,1,NA,NA,NA,14531.2,731,1,NA,0.0107551,4,2,1
"1195",15161,"20-Apr-15",1,45,"JUAREZ CHAMIZAL",1,3,539.49582,29,14,NA,NA,NA,1793.6,42,0,NA,0.3007894,29,2,1
"1196",15162,"20-Apr-15",0,45,"CHIHUAHUA PARRAL",1,28,16223.633,25,12,NA,NA,NA,7904,170,0,NA,2.052585,25,2,3
"1197",15163,"20-Apr-15",0,23,"TORREON COMARCA",1,5,1758.8314,1,0,NA,NA,NA,4955.2002,85,0,NA,0.3549466,1,1,1
"1198",15164,"20-Apr-15",0,27,"MONTERREY VOLCAN",1,20,9477.7475,9,1,NA,NA,NA,15139.2,284,1,NA,0.6260402,9,1,2
"1199",15165,"20-Apr-15",0,27,"DURANGO",1,7,2766.8696,10,2,NA,NA,NA,5441.6001,98,0,NA,0.5084662,10,1,2
"1200",15166,"20-Apr-15",0,27,"DURANGO",1,7,2766.8696,10,2,NA,NA,NA,699.20001,98,0,NA,3.957193,10,1,2
"1201",15167,"20-Apr-15",0,32,"PACHUCA",2,1,625.14,11,2,NA,NA,NA,4073.6001,60,0,NA,0.1534613,11,2,1
"1202",15168,"20-Apr-15",0,29,"COATZACOALCOS",2,7,2081.4036,5,1,NA,NA,NA,4742.3999,102,0,NA,0.4388925,5,2,2
"1203",15169,"20-Apr-15",1,34,"JUAREZ CHAMIZAL",1,15,7753.2989,3,0,NA,NA,NA,5776,147,0,NA,1.34233,3,2,2
"1204",15170,"20-Apr-15",1,26,"TORREON",1,1,689.21685,7,2,NA,NA,NA,4803.2002,38,0,NA,0.1434912,7,1,1
"1205",15171,"20-Apr-15",0,27,"PRAGA",2,10,9679.6678,6,3,NA,NA,NA,760,227,1,NA,12.73641,6,1,2
"1206",15172,"20-Apr-15",1,35,"CUAUTITLAN",2,11,8259.6622,10,2,NA,NA,NA,1945.6,71,0,NA,4.245304,10,2,2
"1207",15173,"20-Apr-15",1,38,"METRO CENTRO",2,29,16338.034,21,3,NA,NA,NA,1246.4,323,1,NA,13.10818,21,2,3
"1208",15174,"20-Apr-15",1,50,"QUERETARO ACUEDUCTO",1,3,2111.4104,29,14,NA,NA,NA,729.59998,64,0,NA,2.893929,29,3,2
"1209",15175,"20-Apr-15",1,36,"CHIHUAHUA",1,4,683.59059,10,2,NA,NA,NA,8664,115,0,NA,0.0789001,10,2,1
"1210",15176,"20-Apr-15",0,32,"TIJUANA PLAYAS",1,5,2284.8867,13,2,NA,NA,NA,243.2,102,0,NA,9.395094,13,2,2
"1211",15177,"20-Apr-15",1,49,"MONTERREY CHIPINQUE",1,17,5712.2167,28,13,NA,NA,NA,7326.3999,182,1,NA,0.7796758,28,3,2
"1212",15178,"20-Apr-15",1,59,"JUAREZ CHAMIZAL",1,5,1818.8448,40,11,NA,NA,NA,2675.2,43,0,NA,0.6798912,40,3,1
"1213",15179,"20-Apr-15",1,59,"JUAREZ CHAMIZAL",1,5,1818.8448,40,7,NA,NA,NA,20124.801,43,0,NA,0.0903783,40,3,1
"1214",15180,"20-Apr-15",0,34,"DURANGO",1,7,4054.658,13,2,NA,NA,NA,3921.6001,88,0,NA,1.033929,13,2,2
"1215",15181,"20-Apr-15",0,29,"VALLE DORADO",2,13,3985.5801,10,4,NA,NA,NA,1793.6,77,0,NA,2.222112,10,2,2
"1216",15182,"20-Apr-15",0,45,"MONTERREY SAN PEDRO",1,5,4089.6659,28,5,NA,NA,NA,14440,137,0,NA,0.2832178,28,2,2
"1217",15183,"20-Apr-15",0,28,"NOGALES",1,18,5716.9053,10,3,NA,NA,NA,3192,143,0,NA,1.79101,10,2,2
"1218",15184,"20-Apr-15",0,26,"GUADALAJARA TONALA",1,16,5364.0138,2,0,NA,NA,NA,1854.4,136,0,NA,2.892587,2,1,2
"1219",15185,"27-Apr-15",1,39,"ALTAVISTA",2,19,5664.7061,19,8,NA,NA,NA,33652.801,522,1,NA,0.1683279,19,2,2
"1220",15186,"27-Apr-15",1,29,"MONTERREY CUMBRES",1,3,1144.6313,12,2,NA,NA,NA,638.40002,50,0,NA,1.792969,12,2,1
"1221",15187,"27-Apr-15",0,42,"OLIMPO",2,18,11576.968,22,6,NA,NA,NA,91.199997,428,1,NA,126.9404,22,2,3
"1222",15188,"27-Apr-15",0,42,"OLIMPO",2,18,11576.968,22,5,NA,NA,NA,7812.7998,428,1,NA,1.481795,22,2,3
"1223",15189,"27-Apr-15",0,25,"TIJUANA CACHANILLA",1,11,3913.0638,2,0,NA,NA,NA,942.40002,158,0,NA,4.152232,2,1,2
"1224",15190,"27-Apr-15",0,32,"SLP TANGAMANGA",1,12,5974.7756,14,3,NA,NA,NA,547.20001,154,0,NA,10.91881,14,2,2
"1225",15191,"27-Apr-15",0,44,"SAN JERONIMO",2,22,11915.481,27,5,NA,NA,NA,1520,724,1,NA,7.839132,27,2,3
"1226",15192,"27-Apr-15",0,41,"CRONOS",2,22,16600.905,24,4,NA,NA,NA,3587.2,389,1,NA,4.627817,24,2,3
"1227",15193,"27-Apr-15",0,28,"CD. JUAREZ BARRANCAS",1,5,4023.0885,5,1,NA,NA,NA,9484.7998,81,0,NA,0.4241617,5,2,2
"1228",15194,"27-Apr-15",0,31,"TUXTLA GUTIERREZ",2,13,4194.3768,8,3,NA,NA,NA,1550.4,67,0,NA,2.705351,8,2,2
"1229",15195,"27-Apr-15",0,48,"GUADALAJARA TONALA",1,6,1422.1935,28,5,NA,NA,NA,3952,87,0,NA,0.3598668,28,3,1
"1230",15196,"27-Apr-15",1,45,"CHIHUAHUA PARRAL",1,7,1860.4166,NA,NA,NA,NA,NA,NA,60,0,NA,NA,NA,2,1
"1231",15197,"27-Apr-15",1,48,"CRONOS",2,15,6083.5499,32,8,NA,NA,NA,364.79999,724,1,NA,16.6764,32,3,2
"1232",15198,"27-Apr-15",1,35,"CRONOS",2,19,19895.706,19,5,NA,NA,NA,334.39999,214,1,NA,59.49673,19,2,3
"1233",15199,"27-Apr-15",1,28,"TLAXCALA",2,13,4406.9244,7,3,NA,NA,NA,9667.2002,149,0,NA,0.4558636,7,2,2
"1234",15200,"27-Apr-15",0,32,"CUERNAVACA MORELOS",2,1,46.8855,12,2,NA,NA,NA,16963.199,53,0,NA,0.002764,12,2,1
"1235",15201,"27-Apr-15",1,27,"MONTERREY VOLCAN",1,11,4190.0009,9,1,NA,NA,NA,3739.2,99,0,NA,1.120561,9,1,2
"1236",15202,"27-Apr-15",0,27,"TAMPICO ALTAMIRA",1,16,8366.8738,6,1,NA,NA,NA,10214.4,122,0,NA,0.8191253,6,1,2
"1237",15203,"27-Apr-15",1,27,"MONTERREY MITRAS",1,18,11854.842,7,1,NA,NA,NA,3921.6001,364,1,NA,3.022961,7,1,3
"1238",15204,"27-Apr-15",0,47,"BAJIO",1,2,1097.1207,26,3,NA,NA,NA,2796.8,88,0,NA,0.3922771,26,2,1
"1239",15205,"27-Apr-15",0,26,"HERMOSILLO PITIC",1,13,5810.0512,6,1,NA,NA,NA,8846.4004,107,0,NA,0.6567701,6,1,2
"1240",15206,"27-Apr-15",1,34,NA,2,19,5358.0749,12,3,NA,NA,NA,881.59998,506,1,NA,6.077672,12,2,2
"1241",15207,"27-Apr-15",1,45,"XOLA",2,10,5033.9398,28,6,NA,NA,NA,1307.2,150,0,NA,3.850933,28,2,2
"1242",15208,"27-Apr-15",1,27,"BAJIO",1,3,676.71405,7,1,NA,NA,NA,2340.8,63,0,NA,0.2890952,7,1,1
"1243",15209,"27-Apr-15",1,30,"PRAGA",2,2,2831.8842,10,3,NA,NA,NA,3222.3999,63,0,NA,0.8788121,10,2,2
"1244",15210,"27-Apr-15",1,54,"MONTERREY LEONES",1,23,15323.744,37,15,NA,NA,NA,14105.6,407,1,NA,1.086359,37,3,3
"1245",15211,"27-Apr-15",0,31,"TAMPICO",1,13,9421.1724,5,1,NA,NA,NA,273.60001,396,1,NA,34.43411,5,2,2
"1246",15212,"27-Apr-15",1,31,"TUXTLA GUTIERREZ",2,1,468.855,8,2,NA,NA,NA,5502.3999,44,0,NA,0.0852092,8,2,1
"1247",15213,"27-Apr-15",1,30,"PATRIOTISMO",2,15,26029.267,9,1,NA,NA,NA,10275.2,162,0,NA,2.533213,9,2,3
"1248",15214,"27-Apr-15",0,28,"LINDAVISTA",2,6,6689.6231,11,2,NA,NA,NA,6688,154,0,NA,1.000243,11,2,2
"1249",15215,"27-Apr-15",1,28,"CUERNAVACA MORELOS",2,5,3173.8358,11,4,NA,NA,NA,0,109,0,NA,NA,11,2,2
"1250",15216,"27-Apr-15",0,27,"CRONOS",2,4,546.9975,3,1,NA,NA,NA,3161.6001,44,0,NA,0.1730129,3,1,1
"1251",15217,"27-Apr-15",0,24,"COUNTRY CLUB",1,1,2123.9131,3,1,NA,NA,NA,10214.4,36,0,NA,0.2079332,3,1,2
"1252",15218,"27-Apr-15",1,40,"METRO CENTRO",2,1,651.70845,25,15,NA,NA,NA,6444.7998,38,0,NA,0.1011216,25,2,1
"1253",15219,"27-Apr-15",0,29,NA,2,1,156.285,6,1,NA,NA,NA,121.6,21,0,NA,1.285239,6,2,1
"1254",15220,"27-Apr-15",0,28,"CHIHUAHUA VILLA",1,9,4354.4127,0,0,NA,NA,NA,2401.6001,169,0,NA,1.81313,0,2,2
"1255",15221,"27-Apr-15",0,27,"HERMOSILLO PITIC",1,1,500.112,8,1,NA,NA,NA,4468.7998,28,0,NA,0.1119119,8,1,1
"1256",15222,"27-Apr-15",0,24,"GUADALAJARA CENTRO",1,9,4722.9327,7,2,NA,NA,NA,12585.6,63,0,NA,0.3752648,7,1,2
"1257",15223,"27-Apr-15",0,25,"CD. JUAREZ BARRANCAS",1,13,27927.192,7,1,NA,NA,NA,1033.6,149,0,NA,27.01934,7,1,3
"1258",15224,"27-Apr-15",0,42,"COLIMA",1,4,1934.8083,21,4,NA,NA,NA,243.2,44,0,NA,7.955626,21,2,1
"1259",15225,"27-Apr-15",0,33,"CHAPULTEPEC",2,3,1486.2704,15,3,NA,NA,NA,6779.2002,58,0,NA,0.2192398,15,2,1
"1260",15226,"27-Apr-15",0,35,"OLIMPO",2,1,62.514,NA,NA,NA,NA,NA,NA,38,0,NA,NA,NA,2,1
"1261",15227,"27-Apr-15",1,30,"TAMPICO",1,11,14776.747,10,2,NA,NA,NA,4864,185,1,NA,3.037982,10,2,3
"1262",15228,"27-Apr-15",1,35,"JUAREZ CHAMIZAL",1,1,152.22159,18,3,NA,NA,NA,13254.4,22,0,NA,0.0114846,18,2,1
"1263",15229,"27-Apr-15",1,50,"BAJIO",1,2,1734.7635,30,4,NA,NA,NA,2036.8,63,0,NA,0.8517103,30,3,1
"1264",15230,"27-Apr-15",0,30,"PATRIOTISMO",2,5,7426.6632,9,2,NA,NA,NA,516.79999,42,0,NA,14.37048,9,2,2
"1265",15231,"27-Apr-15",0,37,"COLIMA",1,4,443.22426,22,4,NA,NA,NA,972.79999,151,0,NA,0.455617,22,2,1
"1266",15232,"27-Apr-15",1,28,"ARANDAS",1,1,160.97355,NA,NA,NA,NA,NA,NA,25,0,NA,NA,NA,2,1
"1267",15233,"27-Apr-15",0,33,"TLAXCALA",2,19,11512.891,12,4,NA,NA,NA,7995.2002,281,1,NA,1.439975,12,2,3
"1268",15234,"27-Apr-15",1,34,"CRONOS",2,2,625.14,14,3,NA,NA,NA,10670.4,42,0,NA,0.0585864,14,2,1
"1269",15235,"27-Apr-15",0,30,"TAMPICO",1,23,23808.769,12,4,NA,NA,NA,2766.3999,724,1,NA,8.606409,12,2,3
"1270",15236,"27-Apr-15",0,25,"MONTERREY VALLE ALTO",1,22,18695.749,5,1,NA,NA,NA,2401.6001,416,1,NA,7.784706,5,1,3
"1271",15237,"27-Apr-15",1,26,"JUAREZ CHAMIZAL",1,1,78.1425,9,2,NA,NA,NA,2766.3999,22,0,NA,0.028247,9,1,1
"1272",15238,"27-Apr-15",1,31,"OLIMPO",2,1,234.4275,12,2,NA,NA,NA,6201.6001,46,0,NA,0.0378011,12,2,1
"1273",15239,"27-Apr-15",1,30,"ESCANDON",2,20,21155.675,9,1,NA,NA,NA,10153.6,476,1,NA,2.083564,9,2,3
"1274",15240,"27-Apr-15",0,30,"CUERNAVACA MORELOS",2,16,8370.312,0,0,NA,NA,NA,8481.5996,119,0,NA,0.9868789,0,2,2
"1275",15241,"27-Apr-15",1,28,"ATLIXCO",2,8,5445.5945,7,1,NA,NA,NA,4012.8,63,0,NA,1.357056,7,2,2
"1276",15242,"27-Apr-15",1,40,"PRAGA",2,8,5698.7762,17,4,NA,NA,NA,7660.7998,185,1,NA,0.7438879,17,2,2
"1277",15243,"27-Apr-15",1,31,"GUADALAJARA CENTRO",1,7,5971.0247,11,2,NA,NA,NA,1611.2,137,0,NA,3.705949,11,2,2
"1278",15244,"27-Apr-15",0,26,"COLIMA",1,8,2446.4854,1,0,NA,NA,NA,14257.6,161,0,NA,0.1715917,1,1,2
"1279",15245,"27-Apr-15",1,23,"JUAREZ PASO DEL NORTE",1,4,1302.7918,3,1,NA,NA,NA,10457.6,44,0,NA,0.1245785,3,1,1
"1280",15246,"27-Apr-15",1,29,"MEXICALI IMPERIAL",1,15,4999.8697,12,2,NA,NA,NA,1246.4,164,0,NA,4.011449,12,2,2
"1281",15247,"27-Apr-15",1,36,"MONTERREY GUADALUPE",1,22,14150.356,19,3,NA,NA,NA,1884.8,277,1,NA,7.507617,19,2,3
"1282",15248,"27-Apr-15",1,51,"PALACIO",2,18,16531.515,35,6,NA,NA,NA,5168,270,1,NA,3.198822,35,3,3
"1283",15249,"27-Apr-15",1,33,"TUXTLA GUTIERREZ",2,7,2221.435,16,3,NA,NA,NA,14227.2,86,0,NA,0.15614,16,2,2
"1284",15250,"27-Apr-15",0,31,"COYOACAN",2,20,8195.5854,1,0,NA,NA,NA,6444.7998,218,1,NA,1.271659,1,2,2
"1285",15251,"27-Apr-15",1,28,"MEXICALI",1,15,1658.1838,0,0,NA,NA,NA,3283.2,80,0,NA,0.5050511,0,2,1
"1286",15252,"27-Apr-15",0,22,"CD. JUAREZ ATLANTIS",1,2,625.14,3,1,NA,NA,NA,21432,45,0,NA,0.0291685,3,1,1
"1287",15253,"27-Apr-15",0,35,"ARANDAS",1,4,5038.6284,17,7,NA,NA,NA,16112,84,0,NA,0.3127252,17,2,2
"1288",15254,"27-Apr-15",1,33,"REFORMA",2,22,7971.4727,13,3,NA,NA,NA,12920,281,1,NA,0.616987,13,2,2
"1289",15255,"27-Apr-15",0,29,"MONTERREY GUADALUPE",1,2,645.45705,9,1,NA,NA,NA,4438.3999,24,0,NA,0.1454256,9,2,1
"1290",15256,"04-May-15",0,32,"MATAMOROS",1,1,1015.8525,11,2,NA,NA,NA,4772.7998,63,0,NA,0.212842,11,2,1
"1291",15257,"04-May-15",1,36,"COYOACAN",2,3,1322.1711,0,0,NA,NA,NA,6748.7998,45,0,NA,0.195912,0,2,1
"1292",15258,"04-May-15",1,35,"VIADUCTO",2,8,3433.2689,17,2,NA,NA,NA,7235.2002,60,0,NA,0.474523,17,2,2
"1293",15259,"04-May-15",1,37,"CELAYA",1,1,468.855,NA,NA,NA,NA,NA,NA,28,0,NA,NA,NA,2,1
"1294",15260,"04-May-15",1,31,"CONDESA",2,8,7580.1351,2,0,NA,NA,NA,3222.3999,119,0,NA,2.352326,2,2,2
"1295",15261,"04-May-15",0,33,"CELAYA",1,24,13593.982,13,2,NA,NA,NA,2340.8,312,1,NA,5.807408,13,2,3
"1296",15262,"04-May-15",0,38,"CUAUTITLAN",2,16,23036.096,19,4,NA,NA,NA,5350.3999,191,1,NA,4.30549,19,2,3
"1297",15263,"04-May-15",0,28,"INTERLOMAS",2,2,1250.28,6,3,NA,NA,NA,8998.4004,21,0,NA,0.1389447,6,2,1
"1298",15264,"04-May-15",0,26,"GUADALAJARA MINERVA",1,13,7953.3436,10,2,NA,NA,NA,7873.6001,354,1,NA,1.010128,10,1,2
"1299",15265,"04-May-15",0,26,"GUADALAJARA MINERVA",1,13,7953.3436,10,2,NA,NA,NA,1915.2,354,1,NA,4.152749,10,1,2
"1300",15266,"04-May-15",1,34,"MONTERREY LAS TORRES",1,4,2087.655,19,8,NA,NA,NA,4620.7998,74,0,NA,0.4517952,19,2,2
"1301",15267,"04-May-15",0,42,"CONDESA",2,15,6086.7381,23,3,NA,NA,NA,6992,212,1,NA,0.8705289,23,2,2
"1302",15268,"04-May-15",1,31,"TIJUANA INDUSTRIAL",1,5,2088.9053,9,1,NA,NA,NA,2371.2,87,0,NA,0.8809486,9,2,2
"1303",15269,"04-May-15",1,37,"VIADUCTO",2,17,6335.4813,21,3,NA,NA,NA,2523.2,81,0,NA,2.510891,21,2,2
"1304",15270,"04-May-15",1,29,"MONTERREY FUNDIDORA",1,11,7561.0683,3,1,NA,NA,NA,2219.2,144,0,NA,3.407115,3,2,2
"1305",15271,"04-May-15",1,34,"JUAREZ PASO DEL NORTE",1,27,8360.6224,20,5,NA,NA,NA,8633.5996,162,0,NA,0.968382,20,2,2
"1306",15272,"04-May-15",1,34,"VIADUCTO",2,3,1811.3431,0,0,NA,NA,NA,7478.3999,85,0,NA,0.24221,0,2,1
"1307",15273,"04-May-15",1,28,"SAN LUIS POTOSI",1,1,46.8855,11,4,NA,NA,NA,9758.4004,52,0,NA,0.0048046,11,2,1
"1308",15274,"04-May-15",1,25,"CD. JUAREZ ATLANTIS",1,4,1529.0924,7,1,NA,NA,NA,3587.2,38,0,NA,0.4262635,7,1,1
"1309",15275,"04-May-15",0,37,"NUEVO LAREDO",1,20,6193.5746,16,8,NA,NA,NA,3769.6001,140,0,NA,1.643032,16,2,2
"1310",15276,"04-May-15",0,31,"TRADE CENTER",2,17,12823.809,12,2,NA,NA,NA,14136,717,1,NA,0.9071738,12,2,3
"1311",15277,"04-May-15",0,57,"MONTERREY CHIPINQUE",1,23,32163.766,35,5,NA,NA,NA,7600,717,1,NA,4.232074,35,3,3
"1312",15278,"04-May-15",0,37,"MONCLOVA",1,14,2440.234,21,6,NA,NA,NA,19881.6,72,0,NA,0.1227383,21,2,2
"1313",15279,"04-May-15",0,33,"MONTERREY LAS TORRES",1,2,5138.6508,0,0,NA,NA,NA,3161.6001,119,0,NA,1.625332,0,2,2
"1314",15280,"04-May-15",0,25,"COUNTRY CLUB",1,2,1691.0037,5,1,NA,NA,NA,6809.6001,38,0,NA,0.2483264,5,1,1
"1315",15281,"04-May-15",1,30,"SANTA TERESA",2,2,2162.9844,12,2,NA,NA,NA,5350.3999,60,0,NA,0.4042659,12,2,2
"1316",15282,"04-May-15",1,40,"EL SALTO",1,15,10236.98,20,6,NA,NA,NA,1976,268,1,NA,5.180658,20,2,3
"1317",15283,"04-May-15",0,28,"DURANGO",1,3,995.53545,NA,NA,NA,NA,NA,NA,32,0,NA,NA,NA,2,1
"1318",15284,"04-May-15",1,57,"MONTERREY TECNOLOGICO",1,7,2380.5331,36,9,NA,NA,NA,11308.8,158,0,NA,0.2105027,36,3,2
"1319",15285,"04-May-15",1,25,"CHIHUAHUA VILLA",1,24,18688.56,7,1,NA,NA,NA,7782.3999,717,1,NA,2.401388,7,1,3
"1320",15286,"04-May-15",0,48,"SATELITE",2,27,19809.124,28,5,NA,NA,NA,10761.6,717,1,NA,1.840723,28,3,3
"1321",15287,"04-May-15",0,46,"ARAGON",2,13,8378.4389,21,4,NA,NA,NA,4803.2002,101,0,NA,1.744345,21,2,2
"1322",15288,"04-May-15",1,57,"MONTERREY LAS TORRES",1,15,15658.194,40,11,NA,NA,NA,18544,378,1,NA,0.8443806,40,3,3
"1323",15289,"04-May-15",1,28,"CULIACAN HUMAYA",1,1,781.425,11,4,NA,NA,NA,2219.2,36,0,NA,0.3521201,11,2,1
"1324",15290,"04-May-15",1,27,"REFORMA",2,4,3055.3717,1,0,NA,NA,NA,15595.2,51,0,NA,0.1959174,1,1,2
"1325",15291,"04-May-15",1,43,"CONDESA",2,14,5683.4603,4,1,NA,NA,NA,3526.3999,324,1,NA,1.611689,4,2,2
"1326",15292,"04-May-15",1,32,"COSTA DEL SOL",2,25,8442.5157,13,2,NA,NA,NA,14470.4,73,0,NA,0.5834334,13,2,2
"1327",15293,"04-May-15",1,31,"NAUCALPAN",2,8,5928.5152,9,2,NA,NA,NA,1428.8,130,0,NA,4.149297,9,2,2
"1328",15294,"04-May-15",1,27,"TULUM",2,1,93.771,8,4,NA,NA,NA,4651.2002,37,0,NA,0.0201606,8,1,1
"1329",15295,"04-May-15",1,45,"METRO CENTRO",2,20,17869.627,21,6,NA,NA,NA,5624,717,1,NA,3.177387,21,2,3
