key,f_alta,genero,edad,sucursal,div,num_ventas,sueldo_prom,antigüedad,num_trabajos_previos,edo_civil,experiencia,escolaridad,salario_diario_ant,num_dias,target
15214,27-Apr-15,0,28,LINDAVISTA,2,6,6689.6231,11,1.5772707,NA,NA,NA,220,154,0
15215,27-Apr-15,1,28,CUERNAVACA MORELOS,2,5,3173.8358,11,4.1759957,NA,NA,NA,0,109,0
15216,27-Apr-15,0,27,CRONOS,2,4,546.9975,3,0.63869329,NA,NA,NA,104,44,0
15217,27-Apr-15,0,24,COUNTRY CLUB,1,1,2123.9131,3,1.0251168,NA,NA,NA,336,36,0
15218,27-Apr-15,1,40,METRO CENTRO,2,1,651.70845,25,15.032575,NA,NA,NA,212,38,0
15219,27-Apr-15,0,29,NA,2,1,156.285,6,0.76305882,NA,NA,NA,4,21,0
15220,27-Apr-15,0,28,CHIHUAHUA VILLA,1,9,4354.4127,0,0,NA,NA,NA,79,169,0
15221,27-Apr-15,0,27,HERMOSILLO PITIC,1,1,500.112,8,1.4130252,NA,NA,NA,147,28,0
15222,27-Apr-15,0,24,GUADALAJARA CENTRO,1,9,4722.9327,7,1.5104943,NA,NA,NA,414,63,0
15223,27-Apr-15,0,25,CD. JUAREZ BARRANCAS,1,13,27927.192,7,1.2723706,NA,NA,NA,34,149,0
15224,27-Apr-15,0,42,COLIMA,1,4,1934.8083,21,4.2232514,NA,NA,NA,8,44,0
15225,27-Apr-15,0,33,CHAPULTEPEC,2,3,1486.2704,15,2.9173414,NA,NA,NA,223,58,0
15226,27-Apr-15,0,35,OLIMPO,2,1,62.514,,,NA,NA,NA,,38,0
15227,27-Apr-15,1,30,TAMPICO,1,11,14776.747,10,2.0816041,NA,NA,NA,160,185,1
15228,27-Apr-15,1,35,JUAREZ CHAMIZAL,1,1,152.22159,18,2.7468461,NA,NA,NA,436,22,0
15229,27-Apr-15,1,50,BAJIO,1,2,1734.7635,30,3.545109,NA,NA,NA,67,63,0
15230,27-Apr-15,0,30,PATRIOTISMO,2,5,7426.6632,9,1.6788535,NA,NA,NA,17,42,0
15231,27-Apr-15,0,37,COLIMA,1,4,443.22426,22,3.6984626,NA,NA,NA,32,151,0
15232,27-Apr-15,1,28,ARANDAS,1,1,160.97355,,,NA,NA,NA,,25,0
15233,27-Apr-15,0,33,TLAXCALA,2,19,11512.891,12,3.7935361,NA,NA,NA,263,281,1
15234,27-Apr-15,1,34,CRONOS,2,2,625.14,14,3.4838887,NA,NA,NA,351,42,0
15235,27-Apr-15,0,30,TAMPICO,1,23,23808.769,12,4.0358423,NA,NA,NA,91,724,1
15236,27-Apr-15,0,25,MONTERREY VALLE ALTO,1,22,18695.749,5,0.7923549,NA,NA,NA,79,416,1
15237,27-Apr-15,1,26,JUAREZ CHAMIZAL,1,1,78.1425,9,1.5918002,NA,NA,NA,91,22,0
15238,27-Apr-15,1,31,OLIMPO,2,1,234.4275,12,1.6835232,NA,NA,NA,204,46,0
15239,27-Apr-15,1,30,ESCANDON,2,20,21155.675,9,1.4857692,NA,NA,NA,334,476,1
15240,27-Apr-15,0,30,CUERNAVACA MORELOS,2,16,8370.312,0,0,NA,NA,NA,279,119,0
15241,27-Apr-15,1,28,ATLIXCO,2,8,5445.5945,7,1.2540986,NA,NA,NA,132,63,0
15242,27-Apr-15,1,40,PRAGA,2,8,5698.7762,17,3.9277618,NA,NA,NA,252,185,1
15243,27-Apr-15,1,31,GUADALAJARA CENTRO,1,7,5971.0247,11,2.0622551,NA,NA,NA,53,137,0
15244,27-Apr-15,0,26,COLIMA,1,8,2446.4854,1,0.14492062,NA,NA,NA,469,161,0
15245,27-Apr-15,1,23,JUAREZ PASO DEL NORTE,1,4,1302.7918,3,0.58717472,NA,NA,NA,344,44,0
15246,27-Apr-15,1,29,MEXICALI IMPERIAL,1,15,4999.8697,12,2.2067671,NA,NA,NA,41,164,0
15247,27-Apr-15,1,36,MONTERREY GUADALUPE,1,22,14150.356,19,3.1887837,NA,NA,NA,62,277,1
15248,27-Apr-15,1,51,PALACIO,2,18,16531.515,35,5.8023868,NA,NA,NA,170,270,1
15249,27-Apr-15,1,33,TUXTLA GUTIERREZ,2,7,2221.435,16,2.7868083,NA,NA,NA,468,86,0
15250,27-Apr-15,0,31,COYOACAN,2,20,8195.5854,1,0.15425986,NA,NA,NA,212,218,1
15251,27-Apr-15,1,28,MEXICALI,1,15,1658.1838,0,0,NA,NA,NA,108,80,0
15252,27-Apr-15,0,22,CD. JUAREZ ATLANTIS,1,2,625.14,3,0.52368872,NA,NA,NA,705,45,0
15253,27-Apr-15,0,35,ARANDAS,1,4,5038.6284,17,7.2256461,NA,NA,NA,530,84,0
15254,27-Apr-15,1,33,REFORMA,2,22,7971.4727,13,3.1834469,NA,NA,NA,425,281,1
15255,27-Apr-15,0,29,MONTERREY GUADALUPE,1,2,645.45705,9,1.3725884,NA,NA,NA,146,24,0
15256,04-May-15,0,32,MATAMOROS,1,1,1015.8525,11,1.7178818,NA,NA,NA,157,63,0
15257,04-May-15,1,36,COYOACAN,2,3,1322.1711,0,0,NA,NA,NA,222,45,0
15258,04-May-15,1,35,VIADUCTO,2,8,3433.2689,17,2.0902978,NA,NA,NA,238,60,0
15259,04-May-15,1,37,CELAYA,1,1,468.855,,,NA,NA,NA,,28,0
15260,04-May-15,1,31,CONDESA,2,8,7580.1351,2,0.45124467,NA,NA,NA,106,119,0
15261,04-May-15,0,33,CELAYA,1,24,13593.982,13,2.4473217,NA,NA,NA,77,312,1
15262,04-May-15,0,38,CUAUTITLAN,2,16,23036.096,19,3.5265607,NA,NA,NA,176,191,1
15263,04-May-15,0,28,INTERLOMAS,2,2,1250.28,6,2.7141935,NA,NA,NA,296,21,0
15264,04-May-15,0,26,GUADALAJARA MINERVA,1,13,7953.3436,10,1.8655857,NA,NA,NA,259,354,1
15265,04-May-15,0,26,GUADALAJARA MINERVA,1,13,7953.3436,10,2.3221417,NA,NA,NA,63,354,1
15266,04-May-15,1,34,MONTERREY LAS TORRES,1,4,2087.655,19,7.5276826,NA,NA,NA,152,74,0
15267,04-May-15,0,42,CONDESA,2,15,6086.7381,23,2.6972197,NA,NA,NA,230,212,1
15268,04-May-15,1,31,TIJUANA INDUSTRIAL,1,5,2088.9053,9,1.4049312,NA,NA,NA,78,87,0
15269,04-May-15,1,37,VIADUCTO,2,17,6335.4813,21,3.1101629,NA,NA,NA,83,81,0
15270,04-May-15,1,29,MONTERREY FUNDIDORA,1,11,7561.0683,3,0.69380006,NA,NA,NA,73,144,0
15271,04-May-15,1,34,JUAREZ PASO DEL NORTE,1,27,8360.6224,20,4.5547886,NA,NA,NA,284,162,0
15272,04-May-15,1,34,VIADUCTO,2,3,1811.3431,0,0,NA,NA,NA,246,85,0
15273,04-May-15,1,28,SAN LUIS POTOSI,1,1,46.8855,11,4.4156716,NA,NA,NA,321,52,0
15274,04-May-15,1,25,CD. JUAREZ ATLANTIS,1,4,1529.0924,7,1.4690602,NA,NA,NA,118,38,0
15275,04-May-15,0,37,NUEVO LAREDO,1,20,6193.5746,16,7.7436714,NA,NA,NA,124,140,0
15276,04-May-15,0,31,TRADE CENTER,2,17,12823.809,12,2.2728014,NA,NA,NA,465,717,1
15277,04-May-15,0,57,MONTERREY CHIPINQUE,1,23,32163.766,35,5.1003413,NA,NA,NA,250,717,1
15278,04-May-15,0,37,MONCLOVA,1,14,2440.234,21,5.676864,NA,NA,NA,654,72,0
15279,04-May-15,0,33,MONTERREY LAS TORRES,1,2,5138.6508,0,0,NA,NA,NA,104,119,0
15280,04-May-15,0,25,COUNTRY CLUB,1,2,1691.0037,5,0.85653924,NA,NA,NA,224,38,0
15281,04-May-15,1,30,SANTA TERESA,2,2,2162.9844,12,2.498208,NA,NA,NA,176,60,0
15282,04-May-15,1,40,EL SALTO,1,15,10236.98,20,5.5751816,NA,NA,NA,65,268,1
15283,04-May-15,0,28,DURANGO,1,3,995.53545,,,NA,NA,NA,,32,0
15284,04-May-15,1,57,MONTERREY TECNOLOGICO,1,7,2380.5331,36,9.2707646,NA,NA,NA,372,158,0
15285,04-May-15,1,25,CHIHUAHUA VILLA,1,24,18688.56,7,1.3748443,NA,NA,NA,256,717,1
15286,04-May-15,0,48,SATELITE,2,27,19809.124,28,5.3405157,NA,NA,NA,354,717,1
15287,04-May-15,0,46,ARAGON,2,13,8378.4389,21,4.4564433,NA,NA,NA,158,101,0
15288,04-May-15,1,57,MONTERREY LAS TORRES,1,15,15658.194,40,10.699699,NA,NA,NA,610,378,1
15289,04-May-15,1,28,CULIACAN HUMAYA,1,1,781.425,11,3.6990657,NA,NA,NA,73,36,0
15290,04-May-15,1,27,REFORMA,2,4,3055.3717,1,0.20749414,NA,NA,NA,513,51,0
15291,04-May-15,1,43,CONDESA,2,14,5683.4603,4,0.5725736,NA,NA,NA,116,324,1
15292,04-May-15,1,32,COSTA DEL SOL,2,25,8442.5157,13,2.1353271,NA,NA,NA,476,73,0
15293,04-May-15,1,31,NAUCALPAN,2,8,5928.5152,9,2.0553839,NA,NA,NA,47,130,0
15294,04-May-15,1,27,TULUM,2,1,93.771,8,3.5405714,NA,NA,NA,153,37,0
15295,04-May-15,1,45,METRO CENTRO,2,20,17869.627,21,6.1736511,NA,NA,NA,185,717,1
15296,04-May-15,1,43,ESCANDON,2,20,17966.524,23,3.5167202,NA,NA,NA,2,396,1
15297,04-May-15,1,29,CULIACAN HUMAYA,1,11,9295.8318,6,2.8923982,NA,NA,NA,166,154,0
15298,04-May-15,1,26,MONTERREY VALLE ALTO,1,2,1633.1782,7,0.76091492,NA,NA,NA,487,63,0
15299,04-May-15,0,34,DURANGO,1,20,6944.6803,19,3.5380041,NA,NA,NA,17,81,0
15300,04-May-15,1,35,MONTERREY SANTA LUCIA,1,14,4680.7357,18,9.1012875,NA,NA,NA,208,94,0
15301,04-May-15,0,30,POLANCO,2,12,18368.489,6,1.7170024,NA,NA,NA,91,128,0
15302,04-May-15,0,26,CHIHUAHUA VILLA,1,20,16375.542,10,3.5061289,NA,NA,NA,222,472,1
15303,04-May-15,0,29,GUADALAJARA MINERVA,1,9,3973.7024,2,0.40646382,NA,NA,NA,213,116,0
15304,04-May-15,1,43,TORREON COMARCA,1,12,7376.652,24,5.0152771,NA,NA,NA,76,108,0
15305,04-May-15,1,44,DURANGO,1,22,16011.711,7,3.51908,NA,NA,NA,278,422,1
15306,04-May-15,0,33,PACHUCA,2,3,1692.5666,11,2.396726,NA,NA,NA,280,50,0
15307,04-May-15,0,31,CUAUTITLAN,2,1,295.37865,11,1.6764284,NA,NA,NA,34,15,0
15308,04-May-15,1,48,TORREON,1,30,10380.137,31,6.0424025,NA,NA,NA,56,420,1
15309,04-May-15,1,32,CHIMALISTAC,2,17,16780.946,12,3.2631369,NA,NA,NA,258,241,1
15310,04-May-15,0,25,CHIHUAHUA VILLA,1,1,173.78892,9,1.7908994,NA,NA,NA,99,36,0
15311,04-May-15,0,34,VIVEROS,2,18,10021.619,1,0.20543378,NA,NA,NA,172,233,1
15312,04-May-15,1,30,EL SALTO,1,5,1687.878,14,3.1121166,NA,NA,NA,461,80,0
15313,04-May-15,0,32,VIVEROS,2,19,11178.91,14,2.612377,NA,NA,NA,238,268,1
15314,04-May-15,1,44,MATAMOROS,1,2,575.1288,9,1.5961827,NA,NA,NA,233,156,0
15315,04-May-15,0,49,SLP TANGAMANGA,1,3,1397.1879,18,2.7529513,NA,NA,NA,66,102,0
15316,04-May-15,0,36,CORREGIDORA,1,1,275.68674,16,5.6986125,NA,NA,NA,250,50,0
15317,04-May-15,1,29,TULUM,2,6,3999.0206,12,3.0987472,NA,NA,NA,271,81,0
15318,04-May-15,1,28,MARINA NACIONAL,2,2,859.5675,10,1.9489149,NA,NA,NA,193,30,0
15319,04-May-15,1,41,HAMBURGO,2,5,4855.7749,21,3.5149631,NA,NA,NA,245,64,0
15320,04-May-15,0,50,CELAYA,1,12,13380.497,23,3.8253592,NA,NA,NA,86,140,0
15321,04-May-15,1,24,TORREON,1,5,8236.2195,,,NA,NA,NA,,52,0
15322,04-May-15,0,26,CHAPULTEPEC,2,3,4733.8727,4,0.99451304,NA,NA,NA,161,45,0
15323,04-May-15,0,40,VIADUCTO,2,2,546.9975,1,0.37927913,NA,NA,NA,308,38,0
15324,04-May-15,0,27,CHIHUAHUA,1,1,109.3995,,,NA,NA,NA,,24,0
15325,04-May-15,1,46,MAZATLAN,1,1,546.9975,28,7.815238,NA,NA,NA,223,86,0
15326,04-May-15,1,45,MATAMOROS,1,20,6187.6357,28,12.423856,NA,NA,NA,39,450,1
15327,04-May-15,1,23,JUAREZ CHAMIZAL,1,2,408.21642,5,0.7893785,NA,NA,NA,295,51,0
15328,04-May-15,0,29,NICOLAS BRAVO,2,20,12894.45,,,NA,NA,NA,,717,1
15329,04-May-15,1,32,COSTA DEL SOL,2,13,3178.8369,10,1.7328138,NA,NA,NA,117,70,0
15330,04-May-15,1,32,CULIACAN,1,1,1361.2423,15,2.6686826,NA,NA,NA,145,45,0
15331,04-May-15,0,42,JUAREZ PASO DEL NORTE,1,4,789.23925,21,8.9215427,NA,NA,NA,168,50,0
15332,04-May-15,0,34,NAPOLES,2,3,879.88455,16,2.1813725,NA,NA,NA,665,45,0
15333,04-May-15,0,27,LINDAVISTA,2,18,11537.271,9,1.2957045,NA,NA,NA,344,301,1
15334,11-May-15,0,31,TLAXCALA,2,5,2760.9308,14,3.654879,NA,NA,NA,20,86,0
15335,11-May-15,0,32,MERIDA MONTEJO,2,26,7577.0094,11,1.802439,NA,NA,NA,282,710,1
15336,11-May-15,0,25,GUADALAJARA AJIJIC,1,7,3191.6523,7,1.3904166,NA,NA,NA,248,81,0
15337,11-May-15,0,28,VIADUCTO,2,1,156.285,8,1.4634523,NA,NA,NA,125,72,0
15338,11-May-15,0,26,PUEBLA LA NORIA,2,4,4713.5556,6,1.1353476,NA,NA,NA,410,46,0
15339,11-May-15,0,29,PUEBLA LA NORIA,2,1,295.37865,10,2.1381872,NA,NA,NA,193,29,0
15340,11-May-15,0,42,TIJUANA INSURGENTES,1,14,4282.209,23,5.0028572,NA,NA,NA,137,87,0
15341,11-May-15,1,33,MONTERREY FUNDIDORA,1,1,234.4275,14,2.9878429,NA,NA,NA,313,32,0
15342,11-May-15,1,41,QUERETARO,1,6,623.57715,15,6.0083779,NA,NA,NA,312,52,0
15343,11-May-15,0,29,LEON,1,18,6608.3549,2,1.1692264,NA,NA,NA,451,217,1
15344,11-May-15,0,28,MEXICALI IMPERIAL,1,19,8444.0786,8,0.96045917,NA,NA,NA,279,199,1
15345,11-May-15,1,27,MEXICALI,1,6,2600.895,8,1.6543108,NA,NA,NA,152,71,0
15346,11-May-15,0,31,MAZARIK,2,18,21092.224,2,0.4269048,NA,NA,NA,51,294,1
15347,11-May-15,0,37,PUEBLA LA NORIA,2,1,118.15146,15,3.2173745,NA,NA,NA,184,81,0
15348,11-May-15,0,29,PUEBLA LA NORIA,2,7,3076.6265,7,1.1971902,NA,NA,NA,244,71,0
15349,11-May-15,1,38,OLIMPO,2,17,7520.4342,19,4.3785063,NA,NA,NA,154,507,1
15350,11-May-15,1,34,QUERETARO,1,1,234.4275,16,4.1610506,NA,NA,NA,601,49,0
15351,11-May-15,1,32,BAJIO,1,1,312.57,11,1.847555,NA,NA,NA,283,17,0
15352,11-May-15,0,43,BARRANCA,2,16,11429.747,8,2.0737873,NA,NA,NA,69,442,1
15353,11-May-15,0,25,PUEBLA LA NORIA,2,9,1786.025,2,0.45249474,NA,NA,NA,283,67,0
15354,11-May-15,0,38,CHOLULA,2,17,18181.572,14,3.0747146,NA,NA,NA,509,710,1
15355,11-May-15,1,34,XOLA,2,22,19063.644,12,1.8487026,NA,NA,NA,1062,710,1
15356,11-May-15,1,48,GUADALAJARA CENTRO,1,7,2674.6615,32,6.1205733,NA,NA,NA,283,84,0
15357,11-May-15,0,22,QUERETARO,1,2,2119.2246,1,0.17525845,NA,NA,NA,483,59,0
15358,11-May-15,0,31,CD. JUAREZ BARRANCAS,1,16,5629.3857,11,2.4280678,NA,NA,NA,503,92,0
15359,11-May-15,0,23,TIJUANA INSURGENTES,1,4,1008.0382,5,0.84729887,NA,NA,NA,11,73,0
15360,11-May-15,0,28,TUXTLA GUTIERREZ,2,11,10446.089,9,1.0637433,NA,NA,NA,63,136,0
15361,11-May-15,1,25,CHIHUAHUA,1,2,1306.5426,6,1.1232982,NA,NA,NA,119,63,0
15362,11-May-15,1,32,OLIMPO,2,16,17915.95,9,1.4395497,NA,NA,NA,301,203,1
15363,11-May-15,0,45,VIADUCTO,2,14,5192.4128,20,2.3121209,NA,NA,NA,102,170,0
15364,11-May-15,1,30,CHIHUAHUA VILLA,1,1,201.29508,12,1.8180358,NA,NA,NA,303,16,0
15365,11-May-15,0,27,ESCANDON,2,19,15551.92,5,2.1047726,NA,NA,NA,86,388,1
15366,11-May-15,0,35,MERIDA MONTEJO,2,14,4076.8505,16,3.5395347,NA,NA,NA,204,109,0
15367,11-May-15,0,30,MONTERREY SAN PEDRO,1,5,7762.6759,8,1.5909963,NA,NA,NA,138,136,0
15368,11-May-15,1,48,TIJUANA INSURGENTES,1,1,156.285,0,0,NA,NA,NA,201,60,0
15369,11-May-15,1,40,PUEBLA LA NORIA,2,4,1093.995,26,3.4574124,NA,NA,NA,145,42,0
15370,11-May-15,1,33,SALTILLO MONTERREAL,1,15,6803.086,10,3.8858797,NA,NA,NA,319,74,0
15371,11-May-15,1,37,GUANAJUATO,1,2,729.85095,,,NA,NA,NA,,45,0
15372,11-May-15,1,45,CD. OBREGON,1,20,11574.155,21,4.3082008,NA,NA,NA,332,121,0
15373,11-May-15,1,36,SALTILLO,1,5,828.3105,20,7.029207,NA,NA,NA,43,39,0
15374,11-May-15,0,27,CD. OBREGON,1,15,12212.11,8,1.2465436,NA,NA,NA,99,245,1
15375,11-May-15,0,38,TIJUANA RIO,1,16,9712.175,20,3.9944443,NA,NA,NA,77,198,1
15376,11-May-15,0,28,GUANAJUATO,1,20,15137.453,6,1.1761809,NA,NA,NA,241,353,1
15377,11-May-15,0,24,QUERETARO ACUEDUCTO,1,22,13885.297,9,1.6406684,NA,NA,NA,296,322,1
15378,11-May-15,0,27,MONTERREY TECNOLOGICO,1,2,3303.8649,2,0.49588353,NA,NA,NA,133,58,0
15379,11-May-15,0,21,JUAREZ PASO DEL NORTE,1,9,1324.3591,4,0.80708921,NA,NA,NA,123,102,0
15380,11-May-15,0,29,CHAPULTEPEC,2,1,234.4275,0,0,NA,NA,NA,101,23,0
15381,11-May-15,1,48,CD. OBREGON,1,3,886.44852,24,5.2360071,NA,NA,NA,356,44,0
15382,11-May-15,1,32,ATLIXCO,2,10,4061.5346,10,1.5125603,NA,NA,NA,31,52,0
15383,11-May-15,0,32,MONTERREY SENDERO,1,9,5565.3089,16,3.00644,NA,NA,NA,227,98,0
15384,11-May-15,1,33,PALACIO,2,18,5975.4007,16,2.7239631,NA,NA,NA,146,142,0
15385,18-May-15,1,45,JALISCO,1,3,1148.6948,27,4.2476477,NA,NA,NA,11,107,0
15386,18-May-15,0,33,COLIMA,1,14,5018.3113,14,2.3520874,NA,NA,NA,67,113,0
15387,18-May-15,0,28,CONDESA,2,8,3517.3502,9,1.9587321,NA,NA,NA,196,74,0
15388,18-May-15,0,46,CONDESA,2,15,5736.2846,26,3.7276797,NA,NA,NA,150,196,1
15389,18-May-15,1,50,MONTERREY TECNOLOGICO,1,4,4022.7759,28,16.108936,NA,NA,NA,272,53,0
15390,18-May-15,1,25,CONDESA,2,16,11089.358,4,2.1220653,NA,NA,NA,72,582,1
15391,18-May-15,0,33,TIJUANA RIO,1,3,218.799,14,2.5834262,NA,NA,NA,980,60,0
15392,18-May-15,0,33,QUERETARO,1,13,5011.4973,9,2.0546142,NA,NA,NA,479,303,1
15393,18-May-15,1,33,CRACOVIA,2,15,11855.468,4,0.78826692,NA,NA,NA,163,703,1
15394,18-May-15,0,26,DURANGO,1,13,6511.1457,7,1.3391473,NA,NA,NA,98,220,1
15395,18-May-15,0,28,NICOLAS BRAVO,2,16,11803.893,,,NA,NA,NA,,218,1
15396,18-May-15,0,39,MONTERREY LAS TORRES,1,2,1542.533,17,6.2212021,NA,NA,NA,215,200,1
15397,18-May-15,0,30,MORELIA MONARCA,1,12,5990.0915,7,1.4087102,NA,NA,NA,15,254,1
15398,18-May-15,1,31,VALLE DORADO,2,4,2594.331,13,2.2200158,NA,NA,NA,155,52,0
15399,18-May-15,0,40,TORREON COMARCA,1,9,5097.3916,16,2.6738479,NA,NA,NA,170,126,0
15400,18-May-15,0,43,TORREON,1,2,468.855,,,NA,NA,NA,,32,0
15401,18-May-15,1,33,TIJUANA RIO,1,11,2430.2317,16,7.0191912,NA,NA,NA,270,95,0
15402,18-May-15,1,34,MONTERREY LAS TORRES,1,1,156.285,16,3.3761827,NA,NA,NA,284,43,0
15403,18-May-15,1,34,VALLE DORADO,2,4,2195.4917,17,4.7935831,NA,NA,NA,78,72,0
15404,18-May-15,1,37,GRIJALVA,2,4,1454.0756,16,3.8798598,NA,NA,NA,33,51,0
15405,18-May-15,0,26,NOGALES,1,6,1127.7526,10,1.6384356,NA,NA,NA,408,66,0
15406,18-May-15,1,28,ENSENADA,1,6,1640.9925,10,2.2622754,NA,NA,NA,169,49,0
15407,18-May-15,1,31,TORREON COMARCA,1,1,312.57,14,3.7046702,NA,NA,NA,285,28,0
15408,18-May-15,0,47,TIJUANA CACHANILLA,1,16,2103.5961,28,12.06406,NA,NA,NA,6,231,1
15409,18-May-15,1,30,NA,2,1,761.10795,8,1.334124,NA,NA,NA,38,37,0
15410,18-May-15,1,41,CRACOVIA,2,1,245.99259,20,4.3243204,NA,NA,NA,29,14,0
15411,18-May-15,1,29,PRAGA,2,5,4138.4268,8,1.2822582,NA,NA,NA,9,100,0
15412,18-May-15,1,37,REYNOSA FRONTERA,1,18,10484.223,21,3.1901589,NA,NA,NA,198,169,0
15413,18-May-15,1,31,NAUCALPAN,2,10,12320.259,8,2.0206476,NA,NA,NA,181,170,0
15414,18-May-15,1,28,CHIMALISTAC,2,1,628.2657,8,4.4294156,NA,NA,NA,110,49,0
15415,18-May-15,1,26,QUERETARO ACUEDUCTO,1,4,3005.9857,6,0.97629647,NA,NA,NA,41,45,0
15416,18-May-15,0,27,QUERETARO ACUEDUCTO,1,16,11109.363,11,1.8460613,NA,NA,NA,26,245,1
15417,18-May-15,1,26,JUAREZ CHAMIZAL,1,4,617.01318,2,0.57405981,NA,NA,NA,308,95,0
15418,18-May-15,1,34,ENSENADA,1,25,7786.7438,19,3.5214989,NA,NA,NA,306,458,1
15419,18-May-15,1,34,ENSENADA,1,25,7786.7438,19,5.58526,NA,NA,NA,453,458,1
15420,18-May-15,1,33,GUADALAJARA PATRIA,1,5,1864.48,13,6.7676178,NA,NA,NA,307,52,0
15421,18-May-15,0,31,QUERETARO ARCOS,1,4,2178.6129,,,NA,NA,NA,,60,0
15422,18-May-15,1,27,CHIHUAHUA,1,2,379.77255,9,2.2016513,NA,NA,NA,742,39,0
15423,18-May-15,1,46,REYNOSA FRONTERA,1,3,1400.3136,,,NA,NA,NA,,24,0
15424,18-May-15,1,27,TIJUANA INSURGENTES,1,3,875.196,12,1.9223604,NA,NA,NA,121,53,0
15425,18-May-15,1,30,GUADALAJARA PATRIA,1,3,2892.8353,2,0.38824455,NA,NA,NA,181,63,0
15426,18-May-15,0,23,NOGALES,1,9,1781.649,5,1.1308235,NA,NA,NA,49,59,0
15427,18-May-15,1,34,CONDESA,2,22,15728.835,16,3.1221548,NA,NA,NA,31,703,1
15428,18-May-15,1,33,NOGALES,1,27,9893.1531,17,4.7910178,NA,NA,NA,53,273,1
15429,18-May-15,1,29,MIXCOAC,2,1,265.6845,6,0.77500901,NA,NA,NA,32,39,0
15430,18-May-15,1,42,TIJUANA CACHANILLA,1,18,17526.112,15,3.5649147,NA,NA,NA,568,282,1
15431,18-May-15,1,42,TIJUANA CACHANILLA,1,18,17526.112,15,2.5828156,NA,NA,NA,297,282,1
15432,18-May-15,1,28,DURANGO,1,1,187.542,,,NA,NA,NA,,32,0
15433,18-May-15,0,46,DURANGO,1,4,2956.9122,20,2.7147236,NA,NA,NA,31,46,0
15434,18-May-15,0,41,COLIMA,1,2,682.96545,22,2.390689,NA,NA,NA,34,80,0
15435,18-May-15,0,36,QUERETARO ARCOS,1,18,16198.94,11,2.2324326,NA,NA,NA,54,157,0
15436,18-May-15,1,36,DURANGO,1,2,640.7685,22,3.9777406,NA,NA,NA,40,39,0
15437,18-May-15,1,42,MONTERREY FUNDIDORA,1,16,11557.901,27,8.7096899,NA,NA,NA,104,130,0
15438,18-May-15,1,44,QUERETARO ARCOS,1,11,2197.3671,24,7.7051553,NA,NA,NA,142,130,0
15439,18-May-15,1,30,CHIHUAHUA PARRAL,1,3,556.3746,11,4.0901357,NA,NA,NA,145,49,0
15440,18-May-15,0,32,DURANGO,1,2,123.46515,,,NA,NA,NA,,32,0
15441,18-May-15,1,34,CHIHUAHUA PARRAL,1,13,6407.0599,12,2.4127535,NA,NA,NA,233,529,1
15442,18-May-15,1,28,COYOACAN,2,1,468.855,10,3.2130086,NA,NA,NA,311,70,0
15443,18-May-15,0,34,ENSENADA,1,30,25721.385,16,9.8322032,NA,NA,NA,340,255,1
15444,18-May-15,1,31,COUNTRY CLUB,1,6,2373.0314,15,6.2628703,NA,NA,NA,38,78,0
15445,18-May-15,1,46,ALTAVISTA,2,11,8062.7432,25,4.0688284,NA,NA,NA,13,137,0
15446,18-May-15,1,26,QUERETARO,1,3,1499.3983,8,1.5867435,NA,NA,NA,373,49,0
15447,18-May-15,1,28,ROMA,2,20,8947.3162,10,1.5479671,NA,NA,NA,146,421,1
15448,18-May-15,1,31,ENSENADA,1,5,718.28586,17,3.53564,NA,NA,NA,298,92,0
15449,18-May-15,1,31,PACHUCA,2,1,1837.9116,4,0.84107053,NA,NA,NA,171,35,0
15450,18-May-15,1,32,MONTERREY FUNDIDORA,1,8,5771.2925,14,4.551083,NA,NA,NA,324,102,0
15451,18-May-15,0,27,TORREON COMARCA,1,9,3318.5557,10,3.6032759,NA,NA,NA,27,56,0
15452,18-May-15,0,28,ALTAVISTA,2,5,2282.3861,10,1.6248021,NA,NA,NA,263,60,0
15453,18-May-15,0,47,NA,2,1,62.514,27,3.072702,NA,NA,NA,120,28,0
15454,18-May-15,1,28,CORREGIDORA,1,7,3389.8216,10,4.1668664,NA,NA,NA,85,67,0
15455,18-May-15,0,49,CHIHUAHUA PARRAL,1,5,2041.0821,,,NA,NA,NA,,50,0
15456,25-May-15,0,31,GUADALAJARA PATRIA,1,5,2540.8815,7,1.7449167,NA,NA,NA,337,59,0
15457,25-May-15,1,32,COUNTRY CLUB,1,5,2634.34,13,5.4446294,NA,NA,NA,115,78,0
15458,25-May-15,1,33,PRAGA,2,6,1461.2648,15,3.1456269,NA,NA,NA,412,98,0
15459,25-May-15,0,30,LAS AGUILAS,2,13,14361.029,10,1.8450192,NA,NA,NA,167,141,0
15460,25-May-15,0,30,ALTAVISTA,2,2,554.81175,0,0,NA,NA,NA,47,36,0
15461,25-May-15,0,30,MONCLOVA,1,20,21735.805,13,2.4990731,NA,NA,NA,174,476,1
15462,25-May-15,0,27,CONDESA,2,8,2742.8018,8,1.5178908,NA,NA,NA,737,102,0
15463,25-May-15,1,28,PRAGA,2,16,16603.718,13,2.4059668,NA,NA,NA,26,248,1
15464,25-May-15,0,28,TAMPICO ALTAMIRA,1,3,502.92513,10,4.3040416,NA,NA,NA,124,58,0
15465,25-May-15,0,33,TAMPICO ALTAMIRA,1,2,625.14,2,0.32707514,NA,NA,NA,224,63,0
15466,25-May-15,0,27,NA,1,5,1683.8146,3,0.61001014,NA,NA,NA,138,37,0
